2019-05-04 02:59:28 DEBUG                  App - Приложение запущено
2019-05-04 02:59:28 DEBUG                  App - Создан объект utilities.xmlParcers.DomXmlParser@6e2c634b
2019-05-04 02:59:28 DEBUG                  App - Создан объект utilities.xmlParcers.StaxXmlParser@37a71e93
2019-05-04 02:59:28 INFO  utilities.xmlParcers.DomXmlParser - Парсирование xml документа при помощи DOM
2019-05-04 02:59:28 INFO  utilities.xmlParcers.DomXmlParser - CATALOG
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $4.36
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                071499
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Калифорнийский Мак
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Eschscholzia californica
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Годичный
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Свет
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $7.89
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                032799
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Стреляющая Звезда
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Dodecatheon
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Годичный
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                По большей части тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $8.60
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                051399
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Змеиный Корень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Cimicifuga
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Годичный
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $5.63
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                071199
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Цветок Кардинала
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Lobelia cardinalis
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                2
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $3.02
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                022299
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser - </CATALOG>
2019-05-04 02:59:28 DEBUG                  App - Создан объект utilities.XmlGenerator@1f17ae12
2019-05-04 02:59:28 INFO                   App - Проверяем на валидность документ books.xml — true
2019-05-04 02:59:28 INFO                   App - Проверяем на валидность документ src/main/resources/plant_catalog.xml — false
2019-05-04 02:59:28 DEBUG service.XmlWorkerService - Создан List plants размером 36
2019-05-04 02:59:28 DEBUG                  App - Создан объект service.XmlWorkerService@49c2faae
2019-05-04 02:59:28 DEBUG                  App - Цикл while
2019-05-04 02:59:35 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 02:59:35 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 02:59:37 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 02:59:37 DEBUG                  App - Цикл while
2019-05-04 02:59:38 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 02:59:38 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 02:59:40 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 02:59:40 DEBUG                  App - Цикл while
2019-05-04 02:59:41 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 02:59:41 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 02:59:43 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 02:59:43 DEBUG                  App - Цикл while
2019-05-04 02:59:44 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 02:59:44 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 02:59:45 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 02:59:45 DEBUG                  App - Цикл while
2019-05-04 02:59:46 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 02:59:46 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 02:59:47 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 02:59:47 DEBUG                  App - Цикл while
2019-05-04 02:59:49 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 02:59:49 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 02:59:50 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 02:59:50 DEBUG                  App - Цикл while
2019-05-04 02:59:51 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 02:59:51 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 02:59:52 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 02:59:52 DEBUG                  App - Цикл while
2019-05-04 02:59:53 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 02:59:53 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 02:59:55 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 02:59:55 DEBUG                  App - Цикл while
2019-05-04 02:59:56 DEBUG                  App - Новый примитив int menuPoint со значением 33
2019-05-04 02:59:56 DEBUG                  App - Цикл while
2019-05-04 02:59:58 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 02:59:58 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:00 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:00 DEBUG                  App - Цикл while
2019-05-04 03:00:01 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:01 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:02 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:02 DEBUG                  App - Цикл while
2019-05-04 03:00:03 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:03 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:04 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:04 DEBUG                  App - Цикл while
2019-05-04 03:00:05 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:05 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:06 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:06 DEBUG                  App - Цикл while
2019-05-04 03:00:07 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:07 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:09 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:09 DEBUG                  App - Цикл while
2019-05-04 03:00:09 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:09 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:11 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:11 DEBUG                  App - Цикл while
2019-05-04 03:00:11 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:11 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:13 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:13 DEBUG                  App - Цикл while
2019-05-04 03:00:13 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:13 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:14 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:14 DEBUG                  App - Цикл while
2019-05-04 03:00:15 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:15 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:17 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:17 DEBUG                  App - Цикл while
2019-05-04 03:00:17 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:17 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:19 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:19 DEBUG                  App - Цикл while
2019-05-04 03:00:21 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:21 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:22 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:22 DEBUG                  App - Цикл while
2019-05-04 03:00:23 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:23 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:24 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:24 DEBUG                  App - Цикл while
2019-05-04 03:00:25 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:25 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:26 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:26 DEBUG                  App - Цикл while
2019-05-04 03:00:27 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:27 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:28 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:28 DEBUG                  App - Цикл while
2019-05-04 03:00:28 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:28 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:29 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:29 DEBUG                  App - Цикл while
2019-05-04 03:00:30 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:30 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:31 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:31 DEBUG                  App - Цикл while
2019-05-04 03:00:32 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:32 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:35 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:35 DEBUG                  App - Цикл while
2019-05-04 03:00:36 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:36 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:39 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:39 DEBUG                  App - Цикл while
2019-05-04 03:00:39 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:39 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:40 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:40 DEBUG                  App - Цикл while
2019-05-04 03:00:41 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:41 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:42 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:42 DEBUG                  App - Цикл while
2019-05-04 03:00:42 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:42 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:43 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:43 DEBUG                  App - Цикл while
2019-05-04 03:00:44 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:44 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:45 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:45 DEBUG                  App - Цикл while
2019-05-04 03:00:45 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:45 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:46 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:46 DEBUG                  App - Цикл while
2019-05-04 03:00:47 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:47 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:50 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:50 DEBUG                  App - Цикл while
2019-05-04 03:00:50 DEBUG                  App - Новый примитив int menuPoint со значением 3
2019-05-04 03:00:50 DEBUG service.XmlWorkerService - Вход в метод deletePlant()
2019-05-04 03:00:51 DEBUG service.XmlWorkerService - Метод deletePlant() успешно завершён
2019-05-04 03:00:51 DEBUG                  App - Цикл while
2019-05-04 03:00:55 DEBUG                  App - Новый примитив int menuPoint со значением 2
2019-05-04 03:00:55 DEBUG service.XmlWorkerService - Вход в метод addPlant()
2019-05-04 03:02:57 DEBUG service.XmlWorkerService - Метод addPlant() завершён
2019-05-04 03:02:57 DEBUG                  App - Цикл while
2019-05-04 03:03:00 DEBUG                  App - Новый примитив int menuPoint со значением 4
2019-05-04 03:03:39 DEBUG service.XmlWorkerService - Вход в метод saveXml()
2019-05-04 03:03:39 DEBUG service.XmlWorkerService - Метод saveXml() завершён
2019-05-04 03:03:39 DEBUG                  App - Приложение завершено 

